id_transaksi,tanggal,suplier,nota,kode_stok,nama_stok,quantity,satuan,unit,satuan.2,harga_satuan,jumlah
TB0027551,2024-03-22,S162 - PT. KOREA TOMORROW,,B01576,WIN FILTER 12,1,SLOP,0,SLOP,"160,500","160,500"
TB0027552,2024-03-22,S278 - LANCAR MAKMUR (KALIMAS),AU00072565,B00404,LUWAK WHITE,30,KARTON,0,KARTON,"238,500","7,155,000"
TB0027552,2024-03-22,S278 - LANCAR MAKMUR (KALIMAS),AU00072565,B01690,SM KUKU BIMA ENERGI UNGU,10,KARTON,0,PRES,"645,000","6,450,000"
TB0027552,2024-03-22,S278 - LANCAR MAKMUR (KALIMAS),AU00072565,B02017,GAJAH BARU INTER FLT 12,12,BAL,0,SLOP,"2,910,000","34,920,000"
TB0027552,2024-03-22,S278 - LANCAR MAKMUR (KALIMAS),AU00072565,B02064,GAJAH BARU ORIGIN 12,4,BAL,0,SLOP,"2,910,000","11,640,000"
TB0027553,2024-03-22,S113 - KARYA GIU,,B00330,KRATINGDAENG,35,KARTON,0,SLOP,"225,000","7,875,000"
TB0027554,2024-03-22,S343 - TUTIK SPG GENTLE,non pkp,B01699,ENERGEN BARU(16rtg),2,KARTON,0,KARTON,"245,000","490,000"
TB0027554,2024-03-22,S343 - TUTIK SPG GENTLE,non pkp,B01992,GENTLE GEN 80mlt RENTENG,6,KARTON,0,KARTON,"85,000","510,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B00139,DDS SEDAP GORENG,100,KARTON,0,KARTON,"102,000","10,200,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B00034,DJ 76 KR 12,1,BAL,0,SLOP,"2,840,000","2,840,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B01174,DJ CHIEF FLT 12,2,BAL,0,SLOP,"2,820,000","5,640,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B01519,DJ GEO KRETEK 12,2,BAL,0,SLOP,"2,080,000","4,160,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B01858,DJ KING FLT 12,0,BAL,5,SLOP,"3,780,000","945,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B00041,DJ LA MENTHOL 16,0,BAL,2,SLOP,"2,960,000","592,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B00052,DJ LA ICE 16,0,BAL,1,SLOP,"2,960,000","296,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B00040,DJ LA MERAH 16,1,BAL,0,SLOP,"2,960,000","2,960,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B01832,DJ LA UNGU 16,0,BAL,3,SLOP,"2,960,000","888,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B02096,DJ SENIOR FLT 12,3,SLOP,0,SLOP,"134,000","402,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B01751,DJ SIERRA KRETEK 12,0,BAL,10,SLOP,"1,740,000","870,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B00404,LUWAK WHITE,30,KARTON,0,KARTON,"238,000","7,140,000"
TB0027555,2024-03-23,S129 - TK BIMA,non pkp,B01996,DJ 76 KURMA 12,5,SLOP,0,SLOP,"142,000","710,000"
TB0027556,2024-03-23,S069 - SBR,non pkp,B02018,TEKSTRUK 75X65 2PLY,2,PRES,0,PRES,"84,000","168,000"
TB0027557,2024-03-23,S069 - SBR,non pkp,B00686,PLAK BAN NACHI TRANSPARAN,12,PRES,0,BIJI,"43,800","525,600"
TB0027557,2024-03-23,S069 - SBR,non pkp,B00683,PULPEN STANDART AE-7,6,PRES,0,PAK,"192,500","1,155,000"
TB0027558,2024-03-23,S247 - PT BERCA KAWAN SEJATI,,B01495,ARMOUR BOLD 20,1,SLOP,0,SLOP,"235,000","235,000"
TB0027558,2024-03-23,S247 - PT BERCA KAWAN SEJATI,,B01512,ARMOUR KR 12,3,SLOP,0,SLOP,"68,000","204,000"
TB0027558,2024-03-23,S247 - PT BERCA KAWAN SEJATI,,B01851,SAGA BOLD 20,0,BAL,3,SLOP,"2,020,000","606,000"
TB0027559,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03913,B00295,SALONPAS,20,DOS,0,STRIP,"69,401","1,388,020"
TB0027560,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp MCD-2403-01614,B00305,PARAMEX,40,DOS,0,STRIP,"104,000","4,160,000"
TB0027561,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp PJL-2403-00,B00777,MINYAK TAWON EE,2,DOS,0,BIJI,"484,848","969,696"
TB0027561,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp PJL-2403-00,B00340,MINYAK TAWON FF,2,DOS,0,BIJI,"684,925","1,369,850"
TB0027562,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03912,B00308,SANGOBION 10,3,DOS,0,STRIP,"413,846","1,241,538"
TB0027562,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03912,B00327,LASERIN 30mlt,6,DOS,0,DOS,"21,896","131,376"
TB0027562,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03912,B00272,RHEUMASON,3,DOS,0,DOS,"83,916","251,748"
TB0027563,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp MCD-2403-01612,B00240,MYLANTA TABLET,15,DOS,0,STRIP,"75,437","1,131,555"
TB0027563,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp MCD-2403-01612,B00299,ANTIMO,3,DOS,0,STRIP,"293,000","879,000"
TB0027564,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03917,B01060,HEROCYN 85GR,1,KARTON,0,BIJI,"774,425","774,425"
TB0027565,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03916,B00310,"DIAPET (12X10""s)",36,DOS,0,STRIP,"57,073","2,054,628"
TB0027565,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,pkp JL-2403-03916,B00343,BETADINE 5mlt,48,DOS,0,DOS,"31,031","1,489,488"
TB0027566,2024-03-25,S050 - CV.DWIJAYA SENTOSA ABADI,non pkp PJL-2403-0,B00341,MINYAK TAWON DD,12,DOS,0,BIJI,"598,290","7,179,480"
TB0027567,2024-03-25,S312 - DENI,non pkp TUNAI,B00573,GARNIER KUNING CR RENTENG,1,KARTON,0,RENTENG,"1,200,000","1,200,000"
TB0027567,2024-03-25,S312 - DENI,non pkp TUNAI,B00574,GARNIER SAKURA CR RENTENG,2,KARTON,0,RENTENG,"1,200,000","2,400,000"
TB0027568,2024-03-25,S261 - SANTOSO,non pkp,B01871,TEPUNG BERAS ROSE BRAND,10,KARTON,0,KARTON,"130,000","1,300,000"
TB0027568,2024-03-25,S261 - SANTOSO,non pkp,B01263,ADEMSARI CHINGKU KALENG,10,KARTON,0,KARTON,"135,500","1,355,000"
TB0027568,2024-03-25,S261 - SANTOSO,non pkp,B00648,AUTAN,10,KARTON,0,PRES,"437,500","4,375,000"
TB0027568,2024-03-25,S261 - SANTOSO,non pkp,B00620,SOFFELL,3,KARTON,0,PRES,"453,000","1,359,000"
TB0027569,2024-03-25,S329 - PT. SURYA SAMANTA PERKASA,pkp,B00298,ULTRAFLU,40,DOS,0,STRIP,"68,750","2,750,000"
TB0027569,2024-03-25,S329 - PT. SURYA SAMANTA PERKASA,pkp,B00431,MILTON BESAR,5,DOS,0,DOS,"71,875","359,375"
TB0027569,2024-03-25,S329 - PT. SURYA SAMANTA PERKASA,pkp,B01224,MILTON TOPLES,1,KARTON,0,TOP,"975,000","975,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B01433,LUWAK HITAM,25,KARTON,0,KARTON,"118,000","2,950,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B00140,INDOMIE GORENG,100,KARTON,0,KARTON,"108,000","10,800,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B01862,ROMA KELAPA 300gr,5,KARTON,0,PRES,"220,000","1,100,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B01290,TIGA SAPI JUMBO,5,KARTON,0,KARTON,"565,000","2,825,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B00499,ZEBRA,15,KARTON,0,KARTON,"226,000","3,390,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B02046,JUARA KR JAMBU 12,20,SLOP,0,SLOP,"130,500","2,610,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B01850,JUARA KR TEH MANIS 12,1,BAL,0,SLOP,"2,580,000","2,580,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B02008,SAMP 234 KR 12 POLOS,3,BAL,0,SLOP,"3,620,000","10,860,000"
TB0027570,2024-03-25,S054 - TK STB,non pkp,B01787,SAMP MARLB CA 12(biru),10,SLOP,0,SLOP,"89,100","891,000"
TB0027571,2024-03-25,S110 - MAHKOTA,DP2403-1378,B00541,TALI RAFIA 1 KG MERAH,2,BAL,0,BIJI,"178,000","356,000"
TB0027572,2024-03-25,S347 - ARIK=OT,,B00595,ABC B (R20) BIRU,2,KARTON,0,DOS,"835,000","1,670,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00036,DJ SUPER 12,0,BAL,10,SLOP,"4,550,000","2,275,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00040,DJ LA MERAH 16,1,BAL,0,SLOP,"2,960,000","2,960,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00950,DJ LA BOLD 20,2,BAL,0,SLOP,"3,190,000","6,380,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00041,DJ LA MENTHOL 16,0,BAL,2,SLOP,"2,960,000","592,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00052,DJ LA ICE 16,0,BAL,2,SLOP,"2,960,000","592,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B01832,DJ LA UNGU 16,0,BAL,5,SLOP,"2,960,000","1,480,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00043,DJ BLACK 16,0,BAL,2,SLOP,"2,960,000","592,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B01858,DJ KING FLT 12,0,BAL,5,SLOP,"3,780,000","945,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B01684,DJ 76 MADU 12,0,BAL,10,SLOP,"2,640,000","1,320,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00034,DJ 76 KR 12,1,BAL,0,SLOP,"2,840,000","2,840,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B01174,DJ CHIEF FLT 12,2,BAL,0,SLOP,"2,820,000","5,640,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B01519,DJ GEO KRETEK 12,2,BAL,0,SLOP,"2,080,000","4,160,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B00045,DJ GEO MILD 16,2,BAL,0,SLOP,"2,050,000","4,100,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B01751,DJ SIERRA KRETEK 12,0,BAL,10,SLOP,"1,740,000","870,000"
TB0027573,2024-03-25,S004 - PT. SUMBER CIPTA MULTI NIAGA,SNBX2403251325000330,B02044,DJ 76 MANGGA 12,1,BAL,0,SLOP,"2,640,000","2,640,000"
